AREA,INT_SQFT,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,BUILDTYPE,MZZONE,REG_FEE,COMMIS,SALES_PRICE,PARK_FACIL
5,1902,2,1,5,3,2,3,427193,124024,13780420,1
3,1895,3,2,5,0,0,5,551971,340923,16234440,0
3,1531,2,1,4,4,0,3,459589,292466,13926940,1
6,1838,3,2,5,1,2,2,367105,67625,9660660,0
0,1288,2,2,4,0,1,4,403624,74352,10621695,0
1,1738,1,1,4,4,2,5,432461,248993,13104880,0
4,1010,1,1,3,3,0,0,271490,115383,6787250,1
0,909,1,1,3,0,0,0,294363,137369,9812105,0
6,1635,2,1,4,1,0,3,511962,138368,13836800,1
4,744,1,1,2,1,2,2,235620,104720,5236000,0
4,945,1,1,3,1,1,1,148230,98820,4941000,0
2,1063,1,1,3,0,1,5,271962,40291,10072650,1
1,1823,2,1,5,3,0,4,573101,305654,19103360,0
3,1358,2,1,4,0,2,4,428906,111888,9324040,0
6,1870,3,2,5,1,1,0,333188,76890,8543280,0
2,1207,2,1,4,0,2,3,241092,116081,8929340,0
1,1892,2,1,5,2,2,3,484060,248571,13082710,0
6,1857,3,2,5,0,2,3,386589,75170,10738570,0
0,1296,2,2,4,0,2,5,466060,151470,11651505,1
2,1012,1,1,3,0,1,3,233292,116646,8331850,1
2,733,1,1,2,1,1,3,226915,65879,7319850,0
4,1224,1,1,3,4,0,5,415557,277038,11543250,1
6,1587,2,1,4,3,2,1,262786,145992,7299610,0
2,858,1,1,3,3,2,5,241303,146505,8617960,0
2,830,1,1,3,0,0,5,343425,201318,11842250,1
6,1665,2,1,4,4,1,3,285641,82686,7516880,0
0,1003,1,1,3,1,0,1,493776,148133,12344390,1
2,867,1,1,3,3,2,5,293129,113469,9455790,1
2,1081,1,1,3,2,2,4,327257,152720,10908570,1
6,1976,3,2,5,0,0,3,564475,259353,15256080,1
2,1118,1,1,3,1,1,3,234585,95572,8688350,0
4,1283,1,1,3,3,2,4,400679,179897,8177125,0
2,889,1,1,3,3,0,3,323306,184746,11546650,1
3,2236,4,2,6,3,2,4,547580,216485,12734420,1
3,2113,3,2,5,4,0,3,596778,258066,16129140,0
5,1843,2,1,5,1,0,4,584913,271567,20889760,0
3,1795,3,2,5,0,2,4,564044,103600,11511100,1
0,1070,1,1,3,2,1,3,295275,101015,7770395,0
5,1545,1,1,4,2,0,4,454649,286261,16838870,0
6,1700,2,1,4,3,0,4,511071,131418,14602040,1
5,1511,1,1,4,0,2,4,355688,165141,12703130,0
2,1104,1,1,3,4,2,4,231447,140522,8265980,0
0,771,1,1,2,1,1,5,267474,125379,8358575,0
3,1605,2,1,4,3,2,4,469485,272957,10918260,1
1,1558,1,1,4,2,2,3,394362,215106,11950360,1
3,1550,2,1,4,3,1,4,290692,72673,9084140,0
2,853,1,1,3,3,0,4,360914,67671,11278550,1
0,948,1,1,3,0,1,0,272406,93192,7168585,1
4,942,1,1,3,3,1,0,210230,105115,5255750,1
2,1102,1,1,3,3,1,4,211165,135146,8446600,0
2,823,1,1,3,2,1,3,210377,54542,7791750,1
5,1792,1,1,4,3,2,5,584753,104956,14993670,1
2,871,1,1,3,3,2,4,288503,131138,8742520,1
6,1644,2,1,4,1,1,0,314640,94392,7866010,1
2,1081,1,1,3,2,1,3,283133,70783,8847900,1
3,1759,2,1,4,0,1,5,384525,114318,10392560,0
1,1611,1,1,4,2,2,5,472198,214636,14309040,1
2,1138,1,1,3,0,2,3,321034,90291,10032310,1
1,1886,2,1,5,4,0,3,540211,140055,20007810,1
3,2207,3,2,5,2,1,3,454392,92944,10327100,0
3,1678,2,1,4,2,0,3,648725,330982,13239280,0
2,886,1,1,3,1,0,5,337764,81063,13510550,1
1,1691,1,1,4,0,0,3,543965,344511,18132160,0
0,1278,2,2,4,3,2,5,366385,118189,11818860,0
5,1835,2,1,5,4,0,5,839611,377825,20990270,1
1,1827,2,1,5,1,1,3,377713,134027,12184280,0
4,922,1,1,3,4,0,0,313044,79926,6660500,1
2,1207,2,1,4,1,0,5,383338,68453,13690650,0
2,870,1,1,3,2,1,5,245081,40847,8169350,1
6,1651,2,1,4,2,2,0,213070,63921,7102330,0
0,846,1,1,3,2,0,0,303319,92681,8425520,0
2,1085,1,1,3,0,0,5,356510,50930,12732500,0
2,1166,1,1,3,1,0,4,399993,237033,14814550,1
0,601,1,1,2,2,1,3,236335,60599,6059870,0
4,711,1,1,2,0,1,2,125663,92153,4188750,0
2,1005,1,1,3,0,2,3,221952,119512,8536600,1
6,1554,2,1,4,0,1,2,326028,175553,8359690,0
4,1245,1,1,3,1,0,4,416936,274300,10972000,1
6,1783,2,1,4,1,2,4,424550,247654,11793060,1
2,909,1,1,3,0,1,4,210183,40420,8083950,0
2,1214,2,1,4,2,0,3,372367,192604,12840250,0
6,1743,2,1,4,1,2,0,281771,93924,9392380,1
2,1035,1,1,3,4,0,5,436359,211568,13223000,0
5,1848,2,1,5,0,1,4,458516,85972,14328620,1
6,1880,3,2,5,0,0,2,561997,167080,15189120,1
5,1790,1,1,4,2,2,5,548615,233161,13715380,1
2,862,1,1,3,0,0,5,398436,185937,13281200,1
2,927,1,1,3,3,0,4,294228,169747,11316450,0
2,1088,1,1,3,4,1,3,210718,45154,7525650,0
4,1362,2,2,4,4,1,5,266895,185344,7413750,0
5,1754,1,1,4,0,2,3,546333,238145,14008530,1
2,1097,1,1,3,3,1,5,252446,158947,9349850,0
0,1295,2,2,4,4,1,0,301111,7528,7527770,0
6,1607,2,1,4,2,0,4,523692,314215,14962620,1
4,1606,2,2,4,1,1,0,305190,175484,7629750,1
4,1291,1,1,3,2,1,5,348150,186220,8096500,1
3,1418,2,1,4,4,1,3,392894,187092,9354620,1
3,1317,1,1,3,3,0,3,438847,288715,11548600,0
1,1832,2,1,5,3,0,4,558540,248240,20686670,0
0,993,1,1,3,2,1,0,246113,36193,7238630,1
0,1153,1,1,3,3,1,4,353337,19630,9814930,0
2,724,1,1,2,1,1,3,249624,112734,8052400,1
3,1582,2,1,4,2,1,4,365072,177603,9866820,1
4,1115,1,1,3,0,0,4,384794,164912,9161750,0
0,1112,1,1,3,2,1,0,230911,91149,6076595,0
4,1678,2,2,4,1,1,1,343086,56014,7001750,1
4,806,1,1,2,4,0,0,164055,98433,5468500,1
6,1503,2,1,4,0,0,3,411038,253877,12089360,0
3,2346,4,2,6,0,1,4,576634,115327,12814080,1
4,839,1,1,2,2,0,1,302808,154494,6179750,0
2,760,1,1,2,0,1,5,247189,119333,8523750,0
4,1506,2,2,4,3,0,1,298215,139167,9940500,1
6,1640,2,1,4,2,1,3,299258,139654,9975260,1
4,896,1,1,3,2,2,3,332856,159494,6934500,1
4,1409,2,2,4,2,2,3,379556,79442,8826875,1
3,1633,2,1,4,3,2,4,331562,185285,9751820,0
2,1139,1,1,3,1,0,4,462139,231070,14441850,1
2,1101,1,1,3,1,0,5,450155,231898,13641050,1
3,2396,4,2,6,4,1,5,496399,318205,12728180,1
2,1119,1,1,3,2,1,5,259670,31160,10386800,1
1,1857,2,1,5,1,2,5,535165,78701,15740140,1
5,1886,2,1,5,3,1,3,530200,125574,13952630,1
6,1692,2,1,4,3,1,4,370480,200259,10012960,0
6,1655,2,1,4,4,0,3,535198,233292,13723030,1
4,622,1,1,2,3,1,3,199122,150850,6034000,1
6,1647,2,1,4,3,1,2,233471,75535,6866800,0
0,1239,2,2,4,1,2,4,330302,70064,10009165,0
3,1471,2,1,4,3,2,5,363228,147561,11350880,1
3,1505,2,1,4,2,2,4,410230,170096,10005620,1
2,916,1,1,3,3,2,4,265423,44237,8847420,1
0,693,1,1,2,0,2,1,237188,81143,6241800,0
6,1852,3,2,5,3,1,2,240380,100805,7754200,0
2,1191,1,1,3,4,0,3,453844,123776,13752850,1
2,1061,1,1,3,3,2,5,292148,100741,10074070,1
3,2493,4,2,6,2,2,3,583328,170137,12152660,0
2,1015,1,1,3,0,1,3,249761,22706,7568500,0
3,1911,3,2,5,2,1,5,475837,95167,10574160,0
2,1287,2,1,4,3,1,4,328890,79731,9966350,0
4,1576,2,2,4,3,1,5,341784,126948,9765250,1
2,840,1,1,3,4,2,5,249271,137529,8595550,0
6,1626,2,1,4,4,2,3,279030,189020,9000960,1
2,1262,2,1,4,0,0,3,422870,132147,13214700,0
2,1261,2,1,4,1,1,4,286982,187642,11037750,1
2,1015,1,1,3,2,2,4,229223,137534,9168900,0
2,1195,1,1,3,0,0,4,439231,141688,14168750,1
2,800,1,1,2,2,2,3,238773,135305,7959100,1
6,1873,3,2,5,0,0,4,616841,154210,15421030,1
3,2207,3,2,5,4,1,3,524246,171182,10698900,0
6,1732,2,1,4,0,0,3,516352,209332,13955470,0
2,961,1,1,3,3,0,4,316546,177266,12661850,1
6,1986,3,2,5,4,2,5,404059,103605,10360480,0
1,1823,2,1,5,4,2,4,537668,101721,14531570,1
2,830,1,1,3,4,2,3,186081,64166,6416600,0
2,724,1,1,2,3,0,3,315882,157941,10529400,1
2,1007,1,1,3,3,2,3,231154,119305,7456590,0
6,1875,3,2,5,0,0,4,527187,271125,15062480,0
0,1150,1,1,3,2,0,2,396467,104947,11660780,0
6,1693,2,1,4,1,0,0,497620,229671,12759490,1
6,1538,2,1,4,2,1,1,211773,129796,6831380,0
1,1993,2,1,5,1,0,5,722752,163202,23314580,0
0,926,1,1,3,0,0,5,369326,160041,12310870,0
1,1994,2,1,5,4,1,5,439277,287802,15147490,1
2,1061,1,1,3,2,2,4,300821,141010,9400670,0
1,1803,2,1,5,1,1,3,423315,205244,12827720,1
6,1664,2,1,4,2,0,2,428979,128694,14299300,1
0,978,1,1,3,2,1,3,217702,34016,6803175,0
5,1914,2,1,5,4,1,5,536363,147500,13409070,1
6,1668,2,1,4,3,2,2,316223,180699,9034940,0
0,1205,2,2,4,2,0,4,499782,114236,14279490,0
4,685,1,1,2,2,1,3,227740,51242,5693500,0
3,2088,3,2,5,3,1,4,463215,121318,11028940,0
2,1014,1,1,3,1,2,5,343748,53711,10742130,1
2,806,1,1,3,2,1,3,210030,108905,7778900,1
6,1545,2,1,4,2,2,2,309593,154797,9674790,1
2,1045,1,1,3,2,0,5,432667,108167,13520850,0
5,1951,2,1,5,3,2,3,461605,149343,13576610,1
4,898,1,1,3,1,2,2,180749,41314,5164250,0
3,2339,4,2,6,2,0,3,753187,263616,18829680,1
3,2379,4,2,6,3,1,5,499658,154656,11896620,0
4,1692,2,2,4,4,1,4,338870,119601,9966750,1
3,2352,4,2,6,2,2,5,691429,158453,14404780,1
2,1114,1,1,3,2,1,4,282411,136336,9738300,1
1,1890,2,1,5,0,1,3,374737,214135,13383450,1
3,2363,4,2,6,3,1,4,390077,286822,11472860,0
6,1527,2,1,4,2,0,3,437342,121484,12148390,0
3,2193,3,2,5,1,2,5,472218,310315,13491940,1
0,1206,2,2,4,2,2,2,337612,112537,9378105,1
2,728,1,1,2,4,1,3,246589,53941,7705900,1
2,1231,2,1,4,2,1,4,295745,28620,9540150,1
6,1735,2,1,4,0,0,3,570007,195002,15000180,1
4,1266,1,1,3,4,1,3,333274,156435,6801500,1
6,1977,3,2,5,3,1,2,250536,148756,7829240,0
5,1915,2,1,5,2,1,5,336613,228897,13464510,1
2,1295,2,1,4,4,2,5,335049,173301,11553400,1
2,749,1,1,2,0,0,4,305413,124074,9544150,0
5,1884,2,1,5,0,0,3,655925,389456,20497670,1
3,1361,2,1,4,0,2,4,457413,180838,10637520,1
3,1934,3,2,5,2,1,5,425711,261976,10915660,0
2,1055,1,1,3,0,1,5,330437,160212,10013250,1
2,851,1,1,3,0,2,5,305989,173394,10199620,1
2,1118,1,1,3,4,1,3,228323,40772,8154400,1
4,1451,2,2,4,4,1,2,225080,98816,5489750,0
3,2470,4,2,6,2,1,4,407138,151223,11632500,0
2,935,1,1,3,4,0,4,342752,154791,11056500,0
3,2500,4,2,6,0,1,5,557226,133250,12113600,0
1,1984,2,1,5,4,0,3,743552,371776,20654230,0
1,1818,2,1,5,1,2,5,405693,285488,15025660,0
6,1741,2,1,4,1,2,5,329738,208834,10991250,0
2,1065,1,1,3,1,2,4,232284,26802,8934000,0
2,858,1,1,3,1,0,4,382718,150768,11597500,0
2,702,1,1,2,0,1,3,205995,90123,6437350,0
4,613,1,1,2,3,1,0,152162,88094,4004250,0
1,1896,2,1,5,3,0,4,682594,393009,20684660,0
4,833,1,1,2,3,2,0,163356,58808,3267125,0
3,2047,3,2,5,2,2,5,508503,272855,12402500,0
5,1579,1,1,4,2,0,4,516356,363362,19124310,1
2,988,1,1,3,2,0,3,336550,180295,12019650,1
5,1667,1,1,4,4,2,5,336900,134760,13476000,1
4,1184,1,1,3,2,1,0,170696,68279,3793250,0
6,1733,2,1,4,0,0,0,341368,88095,11011880,0
2,1106,1,1,3,2,1,3,234179,54041,9006900,1
3,2058,4,2,6,3,0,4,717230,170769,17076900,0
2,1055,1,1,3,0,1,4,246372,149583,8799000,1
5,1735,1,1,4,1,2,5,497626,113743,14217890,1
2,809,1,1,3,0,1,4,242482,29392,7347950,0
3,1335,2,1,4,0,1,4,279625,207464,9020160,0
4,652,1,1,2,2,2,4,244500,40750,5093750,0
2,1095,1,1,3,4,2,5,372954,67810,11301650,1
4,1477,2,2,4,1,1,3,368892,169076,7685250,0
6,1819,3,2,5,4,2,1,310069,175985,8380250,0
5,1982,2,1,5,1,1,5,397023,111167,15880930,1
1,1599,1,1,4,3,1,4,341746,125307,11391530,0
2,941,1,1,3,1,2,5,261795,77569,9696120,0
2,1198,1,1,3,0,1,5,288661,81186,9020650,0
0,967,1,1,3,4,0,0,320273,40034,10008525,1
6,1637,2,1,4,1,2,5,424542,121298,12129780,1
4,1678,2,2,4,3,2,2,236793,169138,6765500,0
0,1023,1,1,3,1,2,2,265436,8848,8847850,0
4,774,1,1,2,3,1,1,196843,86977,4577750,0
2,1032,1,1,3,3,0,3,373758,140159,11679950,0
2,889,1,1,3,0,2,5,280292,100104,10010430,1
4,974,1,1,3,4,1,4,259182,123701,5890500,0
4,790,1,1,2,0,1,5,235229,55348,6918500,1
4,931,1,1,3,2,1,2,169826,82340,5146250,0
0,659,1,1,2,2,1,3,270163,7946,7945975,1
3,2120,3,2,5,4,0,5,558127,167438,18604220,1
2,843,1,1,3,2,2,4,191328,44153,7358760,0
2,736,1,1,2,0,0,3,301939,94356,9435600,0
2,1053,1,1,3,2,1,3,211133,117296,7819750,1
6,1596,2,1,4,4,0,1,426242,200584,12536520,0
4,1368,2,2,4,3,1,2,195498,103180,5430500,0
1,1544,1,1,4,1,2,5,423737,105934,13241770,0
3,1486,2,1,4,0,0,3,439240,213345,12549700,0
2,1285,2,1,4,0,2,4,288856,55908,9317950,0
4,1501,2,2,4,3,1,1,371076,123692,7730750,1
3,2218,3,2,5,1,2,4,381938,152775,12731260,0
2,1117,1,1,3,3,1,5,246778,49356,9871100,1
1,1561,1,1,4,0,1,4,351093,203861,11325590,0
4,792,1,1,2,2,2,1,129465,90626,4315500,0
0,1212,2,2,4,0,1,3,286674,98544,8958560,0
5,1977,2,1,5,0,1,4,327617,194143,12133960,0
1,1965,2,1,5,4,0,5,644310,199958,22217590,0
4,775,1,1,2,3,1,3,249063,59775,4981250,0
2,892,1,1,3,1,2,4,282752,111387,8568240,1
3,1696,2,1,4,0,2,3,409359,232591,9303620,0
2,833,1,1,3,4,0,3,276935,138468,9890550,0
4,541,1,1,2,3,2,4,281783,89931,5995375,1
3,1414,2,1,4,3,2,3,433952,247973,10332200,1
6,1966,3,2,5,0,0,3,508782,238492,15899450,0
2,704,1,1,2,4,2,5,217559,31080,7769980,1
2,871,1,1,3,0,2,5,263614,65903,9414770,0
3,1380,2,1,4,3,2,5,342025,262219,11400820,1
5,1885,2,1,5,3,0,5,803512,370852,20602870,0
4,916,1,1,3,0,2,0,208554,76836,5488250,1
2,1115,1,1,3,4,0,4,365445,48726,12181500,0
2,919,1,1,3,1,0,3,317425,102029,11336600,0
4,883,1,1,2,4,2,1,182222,52642,4049375,0
3,2065,3,2,5,1,1,5,651668,117300,13033360,1
6,1869,3,2,5,3,2,4,412454,176766,11784400,0
6,1625,2,1,4,1,0,3,496928,241365,14197950,0
4,537,1,1,2,4,1,3,250604,74648,5332000,1
6,1534,2,1,4,1,1,5,289647,106204,9654890,1
2,1082,1,1,3,4,1,4,321184,126527,9732850,1
2,1279,2,1,4,1,2,5,325972,67443,11240430,0
5,1544,1,1,4,3,1,5,289167,115667,11566670,0
2,1101,1,1,3,2,0,4,355568,136757,13675700,1
4,1230,1,1,3,2,2,0,266364,103284,5436000,0
4,956,1,1,3,3,0,1,353568,176784,7686250,1
4,552,1,1,2,1,2,1,210170,84068,5254250,1
2,925,1,1,3,3,2,4,266081,77249,8583250,1
1,1822,2,1,5,1,1,5,382908,147272,14727220,1
5,1781,1,1,4,1,0,3,608669,284046,20288980,1
1,1628,1,1,4,0,2,4,366471,78530,13088250,0
3,1736,2,1,4,4,1,4,414262,116843,10622100,1
3,2016,3,2,5,1,1,4,375374,125125,11374960,0
0,779,1,1,2,1,2,0,208990,18440,6146755,0
2,1217,2,1,4,4,1,5,300107,139335,10718100,1
6,1601,2,1,4,4,0,2,403834,260538,13026890,1
4,1201,1,1,3,3,0,1,342198,133077,9505500,1
4,579,1,1,2,2,1,3,274056,51386,5709500,0
3,2289,4,2,6,2,0,5,854535,390114,18576840,0
0,1023,1,1,3,1,2,2,270380,9013,9012665,1
3,1900,3,2,5,4,0,5,772422,394428,16434500,1
2,807,1,1,3,3,2,5,251912,46650,9330090,1
5,1653,1,1,4,2,0,5,589079,304041,19002540,1
3,1452,2,1,4,0,2,4,435863,93399,10377680,1
5,1934,2,1,5,3,0,5,707773,343163,21447680,0
6,1972,3,2,5,2,1,5,459010,91802,11475260,0
1,1606,1,1,4,3,1,5,378045,103103,11455900,0
5,1908,2,1,5,4,0,4,611940,203980,20398010,0
2,741,1,1,2,0,0,3,264275,41293,8258600,0
0,734,1,1,2,1,0,1,398500,20436,10217940,1
5,1504,1,1,4,4,0,3,414886,282122,16595430,1
2,1121,1,1,3,1,1,3,214830,93093,7161000,0
1,1979,2,1,5,2,1,4,401521,220189,12952300,1
4,1105,1,1,3,1,0,2,277039,98304,8936750,1
6,1528,2,1,4,2,2,0,262180,56688,7085950,0
1,1712,1,1,4,0,2,3,312470,62494,12498810,1
0,955,1,1,3,0,2,5,315226,19105,9552295,0
2,802,1,1,3,3,2,4,264750,24068,8022740,0
4,701,1,1,2,4,1,0,140064,60568,3785500,1
4,1418,2,2,4,3,2,1,314676,72113,6555750,1
0,1155,1,1,3,2,0,5,457917,134681,13468145,0
2,1061,1,1,3,3,1,5,274247,152360,10157300,1
3,2258,4,2,6,3,0,4,693848,312232,17346200,0
2,947,1,1,3,0,1,5,226515,90606,9060600,0
3,1868,3,2,5,0,2,4,505829,192697,12043540,1
5,1713,1,1,4,1,2,4,382009,203738,12733640,0
2,886,1,1,3,4,0,3,300276,93189,10354350,0
3,2122,3,2,5,0,0,5,566135,308801,17155600,0
4,980,1,1,3,0,2,3,272118,68030,6184500,0
1,1916,2,1,5,3,0,5,936314,444749,23407860,1
3,2079,3,2,5,1,0,5,563006,228721,17593940,0
4,1377,2,2,4,3,1,2,256211,115905,6100250,0
3,2363,4,2,6,2,0,4,756744,184572,18457180,0
4,1568,2,2,4,2,1,2,382911,62516,7814500,1
0,1210,2,2,4,1,2,3,426624,67362,11226950,1
4,1179,1,1,3,1,1,2,281964,99862,5874250,0
0,822,1,1,3,0,1,5,368162,48442,9688485,1
2,1235,2,1,4,1,1,3,263974,127987,7999200,0
5,1735,1,1,4,1,0,5,783738,283017,21770500,1
2,745,1,1,2,0,1,3,205700,38093,7618500,1
2,794,1,1,2,2,1,3,216394,47336,6762300,0
5,1979,2,1,5,0,0,4,681782,227261,22726060,1
5,1641,1,1,4,3,2,4,410920,79533,13255480,1
6,1718,2,1,4,2,0,0,357415,250190,11913820,0
2,706,1,1,2,0,2,3,207922,114716,7169720,1
0,728,1,1,2,3,0,2,345583,27283,9094300,0
6,1948,3,2,5,0,1,1,359541,62920,8988520,0
5,1863,2,1,5,2,2,4,459107,250422,13912330,0
1,1849,2,1,5,3,0,3,823071,379879,21104380,1
6,1528,2,1,4,1,2,1,275894,63061,7882680,0
1,1979,2,1,5,4,2,3,425054,190542,14657040,1
3,1639,2,1,4,1,2,4,454977,99873,11097000,1
4,796,1,1,2,4,2,0,177156,110124,4788000,1
2,794,1,1,2,1,1,5,222252,42741,8548150,1
0,748,1,1,2,4,2,1,229599,78925,7174975,1
2,1278,2,1,4,0,2,4,285487,137457,10573610,0
0,838,1,1,3,3,2,3,325495,100152,8346035,1
3,2459,4,2,6,0,1,3,363220,222618,11716760,1
4,1358,2,2,4,3,1,1,342240,171120,7130000,1
4,731,1,1,2,4,2,5,195764,146823,6117625,0
0,973,1,1,3,2,0,0,329374,164687,10979125,1
1,1757,1,1,4,2,2,5,368163,190899,13635670,0
1,1995,2,1,5,2,2,3,543010,167080,13923340,1
2,870,1,1,3,1,1,4,202579,36175,7234950,0
2,1035,1,1,3,4,2,5,223403,24823,8274200,0
3,2205,3,2,5,0,0,3,494204,230628,16473460,0
2,709,1,1,2,1,0,5,280765,78614,11230600,0
4,1206,1,1,3,3,2,2,241595,97788,5752250,0
0,685,1,1,2,3,2,0,237331,13961,6980335,1
1,1690,1,1,4,1,0,5,520035,288908,19260550,0
0,786,1,1,2,2,1,3,246570,14090,7044865,0
2,1136,1,1,3,2,1,4,285645,129839,8655900,0
2,1268,2,1,4,2,0,5,433470,139829,13982900,0
4,1012,1,1,3,0,2,2,216589,160695,6986750,1
2,1198,1,1,3,0,0,4,402862,180593,13891800,1
4,1152,1,1,3,3,1,3,291663,152172,6340500,1
2,1034,1,1,3,0,0,5,397762,48214,12053400,0
5,1869,2,1,5,0,0,5,851325,191548,21283130,1
2,773,1,1,2,0,1,5,264747,61774,8824900,1
3,2273,4,2,6,0,1,4,442169,262911,11950520,0
2,956,1,1,3,1,2,5,326458,158283,9892670,0
0,939,1,1,3,1,2,2,275959,16233,8116455,0
3,1938,3,2,5,2,1,5,447084,162576,10161000,0
1,1764,1,1,4,3,0,4,650532,223620,20329120,1
5,1920,2,1,5,0,2,4,550566,159374,14488580,0
4,525,1,1,2,2,1,4,164348,114546,4980250,0
0,653,1,1,2,2,1,0,224183,48472,6059010,1
1,1700,1,1,4,1,0,3,669375,133875,19125010,1
6,1505,2,1,4,2,0,0,435225,157165,12089580,1
4,1589,2,2,4,2,2,1,239922,174489,7270375,1
6,1829,3,2,5,2,0,1,498211,140521,12774630,0
2,963,1,1,3,4,0,4,338332,100246,12530800,1
3,1724,2,1,4,1,1,3,361668,205271,9774800,1
0,731,1,1,2,1,1,4,263853,103942,7995545,1
1,1911,2,1,5,2,1,3,444845,155696,11121130,0
2,1239,2,1,4,1,2,4,341059,93016,10335130,1
4,508,1,1,2,2,1,0,122280,86779,3944500,1
2,893,1,1,3,4,1,5,208842,96389,8032400,0
6,1973,3,2,5,3,0,5,575556,246667,16444460,0
2,1050,1,1,3,0,1,4,208832,30938,7734500,0
6,1779,2,1,4,4,0,2,486573,162191,13515920,0
0,1078,1,1,3,2,0,2,450308,62543,12508550,0
3,2470,4,2,6,3,0,4,612354,316054,19753360,1
0,1170,1,1,3,1,0,2,459585,69634,13926830,1
0,706,1,1,2,3,2,0,193150,19315,4828750,0
1,1897,2,1,5,0,1,3,423031,84606,12086610,1
3,1858,3,2,5,4,1,5,377651,171660,11443980,1
0,1134,1,1,3,4,1,4,338990,106540,9685425,1
4,1057,1,1,3,4,2,0,154776,71435,3968625,0
5,1630,1,1,4,2,1,3,375760,169698,12121290,1
3,2202,3,2,5,0,0,3,743023,339206,16152680,0
2,1209,2,1,4,0,2,3,226521,99669,9060830,1
2,1068,1,1,3,4,0,5,389377,53707,13426800,0
4,1366,2,2,4,2,1,3,245192,61298,7662250,1
5,1727,1,1,4,4,0,3,669722,315164,19697720,1
1,1673,1,1,4,2,1,5,417767,174069,11604630,0
5,1954,2,1,5,1,1,5,446558,253050,14885280,1
0,1022,1,1,3,3,0,0,440492,101652,11294655,1
1,1915,2,1,5,2,1,5,500658,135313,13531290,1
2,803,1,1,3,0,2,3,184197,27288,6822110,0
0,1241,2,2,4,1,1,5,342394,100704,10070405,0
2,993,1,1,3,1,1,5,264923,122272,10189350,1
0,779,1,1,2,4,0,2,318691,79673,8852535,0
6,1972,3,2,5,3,1,4,318332,106111,10611070,1
3,2366,4,2,6,0,1,5,472245,319085,12763380,1
0,1104,1,1,3,2,1,3,345035,136198,9079875,0
6,1509,2,1,4,1,2,1,288877,83867,9318600,1
3,2001,3,2,5,2,0,4,825243,303151,16841700,1
6,1735,2,1,4,2,1,3,374128,163081,9593020,1
2,730,1,1,2,1,0,3,310480,107062,10706200,1
2,1148,1,1,3,3,1,4,278069,43448,8689650,0
5,1781,1,1,4,1,2,4,420986,81481,13580180,0
2,951,1,1,3,0,0,3,267887,123640,10303350,0
2,1189,1,1,3,0,0,5,439370,131811,14645650,0
6,1899,3,2,5,0,2,5,473123,161858,12450610,1
2,1212,2,1,4,4,2,4,274880,54976,10995190,1
2,1136,1,1,3,2,2,4,283080,120094,8578170,0
0,1059,1,1,3,4,1,0,229854,80760,6212280,0
3,2172,3,2,5,2,2,5,455951,104217,13027180,1
3,2451,4,2,6,0,0,4,614042,237694,19807800,1
6,1834,3,2,5,4,0,3,508630,219948,13746750,0
6,1609,2,1,4,4,1,4,288935,183868,8755610,0
1,1845,2,1,5,0,0,5,691035,167524,20940440,0
3,2084,3,2,5,4,0,5,760155,144792,18098940,1
0,936,1,1,3,4,2,1,305560,118829,8487780,1
3,2403,4,2,6,2,0,4,683907,166356,18483960,0
1,1533,1,1,4,1,2,5,422267,87366,14560920,1
2,856,1,1,3,1,2,3,264761,85407,8540670,1
2,841,1,1,3,2,0,5,339061,76562,10937450,0
2,1083,1,1,3,2,2,4,250620,103705,8642060,0
6,1721,2,1,4,3,1,4,290355,158376,8798650,0
2,1276,2,1,4,0,2,3,250006,28847,9615620,1
2,974,1,1,3,4,0,4,342567,200815,11812650,0
0,827,1,1,3,0,2,0,228547,6349,6348535,0
2,1159,1,1,3,3,2,3,298702,72413,9051580,1
2,742,1,1,2,0,1,4,168128,94151,6725100,0
4,849,1,1,2,2,0,5,416559,179878,9467250,1
2,960,1,1,3,0,2,3,254990,95621,7968450,0
6,1928,3,2,5,0,0,1,484639,176232,14686020,1
6,1648,2,1,4,0,2,0,321926,156836,8254510,1
5,1538,1,1,4,0,0,5,614614,122923,17560410,0
2,715,1,1,2,3,1,4,219008,109504,7300250,1
4,1201,1,1,3,4,2,5,339946,149245,8291375,0
0,668,1,1,2,3,1,0,197999,15231,5076885,0
6,1545,2,1,4,0,2,1,275973,155235,8624170,0
0,1206,2,2,4,0,2,1,327575,92393,8399365,0
6,1694,2,1,4,4,0,5,520386,252759,14868160,0
1,1656,1,1,4,3,1,5,374593,77502,12917000,0
2,964,1,1,3,2,2,4,271568,135784,9052280,1
0,951,1,1,3,3,2,4,355863,18730,9364825,1
4,835,1,1,2,3,2,3,206532,116174,6454125,1
1,1548,1,1,4,2,2,3,351171,205859,12109340,1
2,827,1,1,3,1,1,4,278450,147926,8701550,1
3,1834,3,2,5,1,1,4,479280,217854,10892720,1
6,1840,3,2,5,3,2,1,334092,154196,8566460,0
6,1973,3,2,5,3,0,5,636288,127258,18179660,1
1,1829,2,1,5,2,1,4,371773,180253,11265840,0
5,1851,2,1,5,4,0,4,779777,303246,21660460,1
4,1519,2,2,4,4,0,4,544320,145152,12096000,1
6,1822,3,2,5,4,0,3,472639,111209,13901150,0
4,721,1,1,2,3,2,2,279808,142759,5710375,1
2,1022,1,1,3,0,1,4,214048,90559,8232600,0
